"","BirdID","Dam","Sire"
"7790","7978","7641","7071"
"7802","7990","6387","5202"
"7803","7991","6387","5202"
"7804","7992","6387","5202"
"7805","7993","6638","5449"
"7806","7994","6638","5449"
"7807","7995","6638","5449"
"7808","7996","6638","5449"
"7809","7997","6638","5449"
"7813","8001","6994","7002"
"7814","8002","6994","7002"
"7815","8003","6994","7002"
"7816","8004","6994","7002"
"7819","8008","7641","7071"
"7823","8012","5294","6969"
"7824","8013","5294","6969"
"7825","8014","6935","6808"
"7826","8015","6935","6808"
"7827","8016","6935","6808"
"7828","8017","6935","6808"
"7830","8020","6387","5466"
"7831","8021","6421","6501"
"7841","8031","6871","6816"
"7842","8035","6321","5517"
"7843","8036","6321","5517"
"7855","8053","6323","6251"
"7856","8054","6323","6533"
"7857","8055","6323","6533"
"7858","8056","6323","6533"
"7865","8066","7170","6768"
"7869","8070","5407","7154"
"7870","8071","5407","7154"
"7871","8072","5407","7154"
"7880","8081","6870","6806"
"7890","8092","6370","5253"
"7903","8105","6458","4745"
"7906","8108","6952","6563"
"7908","8110","6919","6806"
"7909","8111","6919","6806"
"7910","8112","6919","6806"
"7911","8113","6689","7079"
"7912","8114","6689","7079"
"7913","8115","6845","6280"
"7914","8116","6845","6280"
"7915","8117","6845","6280"
"7916","8118","6987","6386"
"7917","8119","6987","6386"
"7930","8132","6458","6563"
"7931","8135","6689","7079"
"7933","8138","7086","6690"
"7934","8139","7086","5449"
"7936","8141","6421","6501"
"7952","8157","7011","7079"
"7955","8160","6987","6386"
"7957","8162","6606","5449"
"7958","8163","6897","7046"
"7959","8164","6897","7046"
"7964","8170","6795","6260"
"7965","8171","6967","6562"
"7966","8172","6967","4943"
"7967","8173","6967","4943"
"7969","8176","6907","7113"
"7970","8177","6907","7113"
"7974","8181","6920","6894"
"7976","8187","7075","6944"
"7979","8190","6897","6461"
"7980","8191","6955","6509"
"7986","8197","6907","7113"
"7993","8207","6788","6793"
"7994","8208","6788","6793"
"7995","8209","6788","6793"
"8003","8217","5678","4943"
"8004","8218","5678","4943"
"8005","8219","5678","6455"
"8006","8220","6640","6289"
"8007","8221","6640","6289"
"8012","8226","6919","6251"
"8013","8227","6919","6806"
"8016","8239","6451","5623"
"8018","8244","7133","6790"
"8021","8254","6985","6993"
"8028","8271","6985","6993"
"8033","8276","6370","5253"
"8038","8282","6985","6993"
"8039","8286","5294","7266"
"8040","8287","5294","7266"
"8041","8288","5294","7266"
"8042","8289","5294","7266"
"8043","8291","6370","5253"
"8050","8309","6643","7814"
"8051","8310","6643","7814"
"8052","8311","6643","7814"
"8055","8314","6544","7814"
"8066","8325","5407","7200"
"8068","8327","7641","5675"
"8069","8328","7641","6461"
"8070","8329","7641","6461"
"8086","8345","7679","6461"
"8091","8350","6267","6386"
"8102","8362","6974","6687"
"8116","8379","6848",NA
"8127","8390","6384","5424"
"8128","8391","6384","5424"
"8135","8398","7942","7814"
"8136","8399","7942","6808"
"8137","8400","7942","6808"
"8138","8401","7942","7814"
"8139","8402","7942","7814"
"8140","8403","6370","8188"
"8141","8404","6370","8188"
"8142","8405","6370","8188"
"8143","8406","6370","8188"
"8144","8407","6384","6492"
"8150","8413","7641","6461"
"8151","8414","7641","5675"
"8152","8415","7641","6461"
"8153","8416","7641","5675"
"8154","8417","6384","5424"
"8155","8418","6370","8188"
"8173","8436","7679","7814"
"8174","8437","7679","5466"
"8175","8438","7679","5466"
"8176","8439","7679","6461"
"8180","8444","6643","7814"
"8181","8445","6643","7814"
"8183","8447","6848","5004"
"8184","8448","6644","6978"
"8192","8456","7276","6386"
"8204","8470","8063","7615"
"8205","8471","8063","7532"
"8206","8472","8063","7532"
"8207","8473","8063","7532"
"8208","8474","8063","7532"
"8229","8497","6316","6517"
"8232","8500","6451","4929"
"8233","8501","6451","4929"
"8236","8504","7616","6270"
"8237","8505","7616","6270"
"8238","8506","7616","6270"
"8239","8507","7616","6768"
"8243","8511","6845","4900"
"8244","8512","6845","4900"
"8245","8513","6845","4900"
"8246","8514","6845","4900"
"8253","8521","6250","6517"
"8255","8523","6250","6517"
"8272","8541","6967","6492"
"8279","8548","6974","6461"
"8280","8549","6974","6461"
"8281","8550","7112","4943"
"8282","8551","7112","4943"
"8283","8552","7112","4943"
"8284","8553","7112","4943"
"8298","8567","7679","7814"
"8299","8568","7679","6461"
"8300","8569","7679","7814"
"8301","8570","7679","7814"
"8302","8571","6384","5424"
"8303","8572","6384","5424"
"8304","8573","6384","5424"
"8305","8574","6384","5424"
"8316","8587","6755","6832"
"8325","8596","7942","5675"
"8326","8597","7641","6648"
"8327","8598","7641","5675"
"8328","8599","7641","6648"
"8345","8616","7641","5675"
"8347","8618","6643","7814"
"8348","8619","6643","7814"
"8349","8620","6643","7814"
"8350","8621","4854","8642"
"8352","8623","4854","8642"
"8353","8624","4854","8642"
"8354","8625","4854","8642"
"8355","8626","4854","8642"
"8361","8632","6643","7814"
"8365","8637","8063","7615"
"8366","8638","8063","7615"
"8367","8639","8063","7615"
"8368","8640","8063","7615"
"8369","8641","8063","7615"
"8375","8648","6845","5195"
"8376","8649","6845","4900"
"8377","8650","6845","5195"
"8399","8672","6451","8188"
"8400","8673","6451","8188"
"8401","8674","6451","8188"
"8402","8675","6451","8188"
"8414","8688","6967","6832"
"8417","8691",NA,"6789"
"8418","8692","6967","6832"
"8423","8697","6848","5004"
"8442","8716","4739","6789"
"8443","8717","6250","6517"
"8445","8719","6644","6978"
"8446","8720","6848","4960"
"8448","8722",NA,"6789"
"8449","8723",NA,"6789"
"8453","8728","6267","6386"
"8455","8730","6267","6386"
"8460","8735","6267","6386"
"8461","8736","6384","7793"
"8462","8737","6384","7793"
"8463","8738","6384","7793"
"8464","8739","6384","6270"
"8486","8892","4976","7615"
"8509","8887","6316","6517"
"8510","9204","6316","6517"
"8511","8879","6316","6386"
"8512","8880","6316","6517"
"8513","9068","6316","6517"
"8514","9189","6316","6517"
"8515","9188","6316","6517"
"8516","9066","6316","6517"
"8517","9065","6316","6517"
"8518","8878","6316","6517"
"8520","8844","6384","5195"
"8521","9039","6384","6492"
"8522","8822","6384","5195"
"8523","8820","6384","5195"
"8524","9012","6384","5195"
"8525","9013","6384","6492"
"8526","9011","6384","6492"
"8527","8821","6384","6492"
"8528","8858","6392","6806"
"8531","9048","6451","8188"
"8532","9255","6451","8188"
"8533","8807","6451","8188"
"8534","8805","6451","8188"
"8535","9250","6451","8188"
"8536","9249","6451","8188"
"8537","9094","6451","8188"
"8538","9093","6451","8188"
"8539","9092","6451","8188"
"8540","8808","6451","8188"
"8541","8806","6451","8188"
"8583","8799","6643","7814"
"8585","8954","6643","7814"
"8586","9091","6643","7814"
"8587","9230","6643","7814"
"8588","8763","6643","7814"
"8589","8762","6643","7814"
"8590","8761","6643","7814"
"8591","9084","6643","7814"
"8592","9262","6643","7814"
"8593","9259","6643","7814"
"8595","9260","6643","7814"
"8596","8942","6643","7814"
"8597","9512","6644","6978"
"8627","8864","6845","4900"
"8628","9031","6845","4900"
"8630","9149","6845","4900"
"8631","9152","6845","6927"
"8632","9150","6845","6927"
"8633","9151","6845","4900"
"8634","9032","6845","4900"
"8635","8866","6845","4900"
"8636","8867","6845","6927"
"8637","8865","6845","6927"
"8638","8863","6845","6927"
"8640","8955","6848","8652"
"8642","8829","6952","8659"
"8670","9217","6974","6492"
"8671","9216","6974","6492"
"8672","9214","6974","6492"
"8675","8908","6974","7689"
"8707","8823","7942","5466"
"8708","8824","7942","5466"
"8709","8793","7942","5466"
"8710","8791","7942","5466"
"8711","8792","7942","7267"
"8736","8952","8063","7877"
"8737","8787","8063","6688"
"8738","8785","8063","6688"
"8739","8786","8063","7877"
"8740","8784","8063","7877"
"8741","8931","8063","7615"
"8742","8788","8063","6688"
"8743","8930","8063","8603"
"8744","8929","8063","8603"
"8745","8928","8063","8603"
"8746","9210","8300","6789"
"8752","8837","8353","6251"
"8753","9020","8353","8752"
"8754","9243","8354","6768"
"8755","9654","8354","8706"
"8756","9269","8354","8706"
"8757","9264","8354","8706"
"8787","9163","8430","6789"
"8790","9516","8430","8480"
"8806","9061","8493","7615"
"8807","9059","8493","7615"
"8808","9058","8493","7615"
"8809","9060","8493","7877"
"8851","9107","8607","6789"
"8852","9237","8607","8747"
"8853","8945","8607","6768"
"8854","8944","8607","6768"
"8855","8946","8607","8515"
"8856","9104","8607","6789"
"8857","9105","8607","8515"
"8858","9208","8607","8515"
"8859","9209","8607","8515"
"8860","8959","8608","7532"
"8894","8852","8690","8502"
"8896","9052","8690","8498"
"8898","9201","8690","8502"
"8903","9203","8690","8502"
"8904","8851","8690","8502"
"8906","8835","8693","8498"
"8907","8967","8693","8498"
"8908","8964","8693","8498"
"8909","9128","8693","8498"
"8911","9130","8693","8498"
"8912","9129","8693","8498"
"8913","8966","8693","8498"
"8914","8965","8693","8498"
"8974","9675","8943","5195"
"8976","9310","6316","6517"
"8977","9693","6316","6517"
"8981","9309","8607","8498"
"8983","9656","8764","8767"
"9024","9301","8769","7814"
"9025","9302","8769","7814"
"9030","9305","6974","6927"
"9038","9312","6643","7814"
"9064","9379","8693","8498"
"9066","9381","8693","8498"
"9067","9382","8693","8498"
"9070","9360","8690","8502"
"9071","9361","8690","8502"
"9111","9398","8607","6927"
"9112","9399","8607","6927"
"9113","9400","8607","8515"
"9117","9421","6316","6517"
"9118","9422","6316","6517"
"9119","9424","6316","6517"
"9120","9423","6316","6517"
"9137","9406","7616","4900"
"9138","9408","7616","4900"
"9139","9405","7616","4900"
"9140","9407","7616","4900"
"9161","9446","6643","7814"
"9162","9448","6643","7814"
"9163","9450","6643","7814"
"9164","9447","6643","7814"
"9165","9449","6643","7814"
"9190","9489","6555","8480"
"9191","9490","6555","8480"
"9192","9491","6555","8480"
"9193","9492","6555","8480"
"9204","9493","6451","8188"
"9205","9494","6451","8188"
"9206","9495","6451","4943"
"9207","9496","6451","8188"
"9255","9552","9083","8729"
"9256","9549","9083","8729"
"9257","9550","9083","8729"
"9258","9551","9083","8729"
"9289","9596","8690","8502"
"9290","9597","8690","8770"
"9306","9639","8693","8498"
"9307","9641","8693","8498"
"9308","9640","8693","8498"
"9309","9642","8693","8498"
"9310","9643","8693","8498"
"9322","9635","6643","7814"
"9323","9633","6643","7814"
"9324","9634","6643","7814"
"9334","9572","8300","6789"
"9348","9727","8943","5195"
"9350","9718","8607","8515"
"9351","9673","8607","8515"
"9352","9674","8607","8515"
"9356","9706","6316","6915"
"9357","9707","6316","6517"
"9392","9749","6555","8480"
"9402","9742","9050","9233"
"9403","9743","9050","9233"
"9404","9744","9050","9233"
"9405","9745","9050","9233"
"9414","9750","6451","7877"
"9415","9751","6451","7877"
"9430","9771","8750","8983"
"9431","9773","8750","8983"
"9432","9770","8750","8983"
"9433","9772","8750","8983"
"9454","9825","6974","6927"
"9479","9832","8943","5195"
"9480","9833","8943","5195"
"9498","9848","9083","8729"
"9499","9849","9083","8729"
"9500","9850","9083","8729"
"9509","9860","6316","6517"
"9510","9861","6316","6517"
"9511","9862","6316","6386"
"9528","9937","6643","7814"
"9532","9897","8690","8498"
"9533","9898","8690","8498"
"9534","9899","8690","8498"
"9535","9900","8690","8502"
"9568","9879","8941","8499"
"9588","9952","8430","8644"
"9603","9947","8764",NA
"9636","10090","4976","8188"
"9637","10230","4976","8188"
"9639","10318","6643","9273"
"9681","10511","6555","8480"
"9682","10510","8607","8983"
"9697","10184",NA,"6517"
"9698","10185",NA,"6517"
"9771","10047","8750","8983"
"9772","10049","8750","8983"
"9773","10050","8750","8983"
"9824","10110","8693","8498"
"9825","10111","8693","8498"
"9838","10127","8943","5195"
"9843","10133","9050","9233"
"9853","10145","8690","8502"
"9854","10146","8690","8502"
"9898","10212","8607","8515"
"9899","10213","8607","8498"
"9906","10223","4976","8188"
"9928","10259","8750","8983"
"9929","10260","8750","8983"
"9930","10261","8750","8983"
"9931","10262","8750","8983"
"9971","10309","8693","8498"
"9972","10311","8693","8498"
"9983","10328","8941","8498"
"9998","10352","8690","8502"
"9999","10353","8690","8502"
"10000","10354","8690","8502"
"10012","10371","9050","9233"
"10030","10395","8607","8498"
"10031","10396","8607","8498"
"10047","10415","9082","9071"
"10056","10425","4976","8188"
"10087","10461","6643","8652"
"10088","10462","6643","9273"
"10089","10463","8693","8498"
"10090","10464","8693","8498"
"10091","10465","8693","8498"
"10092","10466","8693","8498"
"10130","10048","8750","8983"
"10134","10112","8693","8498"
"10138","10144","8690","8498"
"10162","10310","8693","8498"
"10172","10351","8690","8502"
"10175","10368","9050","9233"
"10180","10397","8607","8498"
"10203","10552","8300","6789"
"10265","10747","8430","6789"
"10270","10811","4976","8188"
"10275","10618","5284","7615"
"10276","10620","5284","7615"
"10277","10621","5284","7615"
"10278","10809","5284","7615"
"10290","10640","8607","8515"
"10291","10642","8607","8515"
"10292","10839","8607","8515"
"10293","10840","8607","8515"
"10294","10841","8607","8515"
"10501","10815",NA,"6808"
"10515","10619","5284","7615"
"10548","10842","8607","8515"
"10551","10773","6974",NA
"10552","10770","8300","6789"
"6679","6797","6392","6344"
"6680","6798","6392","6344"
"6681","6799","6392","6344"
"6682","6800","6392","6344"
"6683","6801","6392","6344"
"6897","7017","5134","6404"
"6898","7018","6530","6435"
"6899","7019","5134","6404"
"6901","7021","6473","5202"
"6942","7064","6530","6581"
"6943","7065","6530","6581"
"6963","7085","6530","6581"
"6987","7109","5625","6404"
"7058","7180","6323","6404"
"7065","7187","6316","6344"
"7066","7188","6316","6344"
"7067","7189","6316","6344"
"7107","7231","6473","6527"
"7108","7232","6473","5675"
"7145","7270","6472","4896"
"7146","7271","5134","6404"
"7153","7649","6639","6386"
"7166","7283","6649","6923"
"7167","7284","6649","6923"
"7168","7285","6649","6923"
"7169","7286","6649","6923"
"7189","7307","6290","7268"
"7190","7308","6290","7268"
"7191","7309","6290","7268"
"7193","7314","6290","7268"
"7213","7340","6639","6533"
"7214","7341","6639","6533"
"7215","7342","6639","6533"
"7224","7355","6639","6533"
"7254","7387","6920","6902"
"7255","7388","6920","6902"
"7256","7389","6920","6902"
"7257","7390","6920","6902"
"7258","7391","7868","6847"
"7259","7392","7868","6461"
"7260","7393","7868","6847"
"7281","7417","6772","6971"
"7282","7418","6772","6971"
"7283","7419","6772","6971"
"7284","7420","6772","6971"
"7318","7457","7103","6842"
"7319","7458","7103","6842"
"7320","7459","7103","6842"
"7331","7473","6316","6344"
"7332","7474","6316","6344"
"7333","7475","6316","6344"
"7337","7479","6884","7060"
"7338","7480","6884","7060"
"7371","7515","7040","6833"
"7372","7516","7040","6833"
"7373","7517","7040","6833"
"7374","7518","7040","6833"
"7375","7519","7040","6833"
"7390","7536","6463","6860"
"7392","7538","6463","6860"
"7394","7541","6884","7060"
"7395","7542","6884","7060"
"7396","7543","6472","5253"
"7397","7544","6472","4896"
"7398","7545","6472","4896"
"7399","7546","6472","5253"
"7410","7558","7034","6778"
"7419","7567","6530","6817"
"7420","7568","6530","6817"
"7421","7569","6774","7274"
"7422","7570","6774","7274"
"7423","7571","6774","7274"
"7424","7572","6776","6924"
"7425","7573","6776","6924"
"7426","7574","6776","6924"
"7436","7584","6649","6923"
"7437","7585","6649","6923"
"7438","7586","6649","6923"
"7439","7587","6649","6923"
"7453","7601","6473","6391"
"7454","7602","6473","6391"
"7459","7611","6290","7268"
"7460","7612","6290","7268"
"7468","7621","6649","6923"
"7480","7633","7276","7275"
"7482","7635","7276","7275"
"7500","7657","6290","7268"
"7514","7673","6946","6688"
"7515","7674","6946","6688"
"7516","7675","6946","6688"
"7517","7676","6946","6688"
"7518","7677","6946","6688"
"7523","7682","7034","6778"
"7524","7683","7119","4722"
"7525","7684","7119","4722"
"7552","7712","7034","6778"
"7553","7713","7034","6778"
"7554","7714","7034","6778"
"7555","7715","7034","6778"
"7590","7754","7119","6830"
"7606","7771","7103","6492"
"7607","7772","7103","6492"
"7608","7773","7103","6492"
"7616","7781","6530","6817"
"7617","7782","6530","6817"
"7618","7783","6530","6817"
"7619","7784","6530","6817"
"7620","7785","6530","6817"
"7643","7810","6920","6902"
"7644","7811","6920","6902"
"7657","7824","6976","6344"
"7666","7834","6920","6902"
"7682","7852","7868","6847"
"7683","7853","7868","6847"
"7684","7854","7868","6847"
"7685","7855","7868","6847"
"7688","7861","6724","6984"
"7690","7866","6724","6984"
"7691","7867","6724","6984"
"7697","7875","6724","6984"
"7701","7879","6508","7273"
"7719","7897","6316","6344"
"7721","7899","6316","6344"
"7746","7927","6639","6862"
"7747","7928","6639","6862"
"7748","7929","6639","6435"
"7755","7939","6473","6391"
"7763","7947","6974","6344"
"7783","7970","6774","7274"
"7784","7971","6774","7274"
"7785","7972","6774","7274"
"7791","7979","6649","6923"
"7792","7980","6649","6923"
"7793","7981","6649","6923"
"7794","7982","6649","6923"
"7795","7983","7040","6833"
"7796","7984","7040","6833"
"7797","7985","7040","6833"
"7798","7986","7040","6833"
"7817","8006","6290","7268"
"7818","8007","6290","7268"
"7832","8022","6812","6435"
"7833","8023","6776","6924"
"7834","8024","6776","6924"
"7835","8025","6776","6924"
"7836","8026","6776","6924"
"7837","8027","6290","7268"
"7866","8067","7031","6921"
"7867","8068","7031","6921"
"7868","8069","7031","6921"
"7872","8073","7061","7272"
"7873","8074","7061","7272"
"7874","8075","7061","4722"
"7875","8076","7061","7272"
"7891","8093","6463","6860"
"7892","8094","6884","7874"
"7893","8095","7146","7160"
"7898","8100","7133","7074"
"7899","8101","7133","7074"
"7900","8102","7133","7074"
"7901","8103","6508","7273"
"7902","8104","6508","7273"
"7926","8128","7103","6830"
"7927","8129","7103","6830"
"7928","8130","7103","6830"
"7929","8131","6508","7273"
"7971","8178","6920","6902"
"7972","8179","6920","6902"
"7973","8180","6920","6902"
"7983","8194","7119","6993"
"7984","8195","7119","6993"
"7985","8196","7119","5195"
"7996","8210","6530","7200"
"7997","8211","6530","7200"
"7998","8212","6530","7200"
"7999","8213","6530","7200"
"8008","8222","6473","5253"
"8009","8223","6473","5253"
"8010","8224","6473","5253"
"8011","8225","6473","5253"
"8017","8240","6724","5031"
"8020","8250","6530","6817"
"8022","8258","6473","7266"
"8023","8259","6473","5253"
"8024","8260","6473","5253"
"8047","8296","5589","6923"
"8048","8297","5589","6923"
"8053","8312","6290","6902"
"8054","8313","6290","6902"
"8056","8315","6290","6902"
"8058","8317","6290","6902"
"8059","8318","5589","6923"
"8060","8319","5589","6923"
"8071","8330","5589","6923"
"8082","8341","6536","7074"
"8083","8342","6536","7074"
"8084","8343","6536","7074"
"8085","8344","6536","7074"
"8100","8359","7894","8120"
"8101","8361","6974","6921"
"8103","8363","6974","6921"
"8104","8364","6974","6921"
"8105","8365","6724","6786"
"8106","8366","6724","6786"
"8107","8367","6724","6786"
"8108","8368","6967","7160"
"8109","8369","6967","7160"
"8110","8370","6967","7160"
"8111","8371","6967","7160"
"8115","8378","6724","6786"
"8118","8381","6967","7160"
"8123","8386","8176","7615"
"8124","8387","8176","7615"
"8169","8432","4854","6923"
"8170","8433","4854","6923"
"8171","8434","4854","6923"
"8172","8435","6290","6902"
"8177","8440","8055","6923"
"8178","8441","8055","6923"
"8179","8442","8055","6902"
"8189","8453","6290","6902"
"8190","8454","6290","6902"
"8198","8464","7040","6887"
"8199","8465","7040","6887"
"8200","8466","7040","6887"
"8216","8484","7040","6887"
"8217","8485","7040","6887"
"8261","8530","7764","7900"
"8262","8531","7764","7900"
"8263","8532","7764","7900"
"8264","8533","7764","7900"
"8265","8534","7764","7900"
"8269","8538","6967","7160"
"8270","8539","6967","7160"
"8271","8540","6967","7160"
"8273","8542","6967","7160"
"8275","8544","6536","7074"
"8276","8545","6536","7074"
"8277","8546","6536","7074"
"8278","8547","6974","6921"
"8285","8554","8176","7647"
"8286","8555","8176","7647"
"8287","8556","8176","7647"
"8288","8557","6724","6786"
"8289","8558","6724","6786"
"8290","8559","6724","6786"
"8291","8560","6724","6786"
"8297","8566","8176","5424"
"8306","8575","6724","6786"
"8322","8593","7942","6902"
"8323","8594","7942","6902"
"8324","8595","7942","6902"
"8338","8609","6472","4896"
"8339","8610","6472","4896"
"8356","8627","6472","4896"
"8357","8628","8055","6923"
"8358","8629","8055","6923"
"8359","8630","8055","6902"
"8360","8631","8055","6923"
"8412","8686","6967","6921"
"8413","8687","6967","6921"
"8425","8699","7764","7900"
"8426","8700","7764","7900"
"8427","8701","7764","7900"
"8429","8703","6724","6786"
"8430","8704","6724","6786"
"8431","8705","6724","6786"
"8433","8707","6269","7275"
"8434","8708","6974","6921"
"8435","8709","6974","6921"
"8436","8710","6472","4896"
"8440","8714","6724","6786"
"8441","8715","7894","8120"
"8444","8718","7894","8120"
"8451","8726","6536","7074"
"8468","8743","7112","7074"
"8469","8744","7112","7074"
"8470","8745","7112","7074"
"8471","8746","7112","7074"
"8472","8804","4723","8391"
"8473","8803","4723","8391"
"8474","8802","4723","8391"
"8475","8801","4723","8391"
"8477","8975","4723","8391"
"8478","9146","4723","8391"
"8480","9145","4723","8391"
"8481","9144","4723","8391"
"8482","8977","4723","8391"
"8542","8798","6472","4896"
"8543","8794","6472","4896"
"8544","9017","6472","7615"
"8545","9015","6472","7615"
"8546","9178","6472","4896"
"8547","9181","6472","7615"
"8548","9180","6472","4896"
"8549","8797","6472","4896"
"8550","8796","6472","4896"
"8551","8795","6472","4896"
"8552","9179","6472","4943"
"8553","9016","6472","4943"
"8554","9014","6472","7615"
"8598","8783","6724","6786"
"8599","8782","6724","6786"
"8600","8781","6724","6786"
"8601","8780","6724","6786"
"8602","8779","6724","6786"
"8603","8982","6724","6786"
"8604","8981","6724","6786"
"8605","8980","6724","6786"
"8606","9119","6724","6786"
"8607","9118","6724","6786"
"8608","9253","6724",NA
"8609","9121","6724","6786"
"8610","9120","6724","6786"
"8611","9117","6724","6786"
"8612","8979","6724","6786"
"8613","8978","6724","6786"
"8614","9254","6724",NA
"8615","9252","6724",NA
"8661","8778","6974","6921"
"8662","8777","6974","6921"
"8663","8911","6974","6921"
"8664","8909","6974","6921"
"8665","9080","6974","6921"
"8666","9079","6974","6921"
"8667","9078","6974","6921"
"8668","9077","6974","6921"
"8669","9215","6974","6921"
"8673","8912","6974","6921"
"8674","8910","6974","6921"
"8676","8871","7040","6915"
"8677","8872","7040","6915"
"8678","8839","7040","6915"
"8679","8838","7040","6915"
"8688","8841","7764","8729"
"8689","8755","7764","7267"
"8690","9021","7764","8729"
"8691","8817","7764","8729"
"8692","8816","7764","8729"
"8693","8814","7764","8729"
"8694","9001","7764","8729"
"8695","9156","7764","8729"
"8696","9155","7764","8729"
"8697","9154","7764","8729"
"8698","9153","7764","8729"
"8699","9248","7764","8729"
"8700","9241","7764","6927"
"8701","9239","7764","6927"
"8702","9240","7764","8729"
"8703","9000","7764","8729"
"8704","8999","7764","8729"
"8705","8998","7764","8729"
"8706","8815","7764","8729"
"8727","8973","8055","7267"
"8728","8972","8055","7267"
"8729","8971","8055","7267"
"8730","9125","8055","7267"
"8731","9124","8055","7814"
"8732","9127","8055","7267"
"8733","9126","8055","7267"
"8735","8974","8055","7814"
"8747","9266","8300","8697"
"8773","8950","8398","7900"
"8774","9160","8398","7877"
"8775","9158","8398","7877"
"8776","8926","8398","6386"
"8777","9161","8398","7877"
"8778","9159","8398","7877"
"8779","8891","8413","8649"
"8780","8882","8413","8649"
"8781","8881","8413","8649"
"8785","9113","8413","7877"
"8786","9162","8430","8390"
"8788","9164","8430","8390"
"8789","9271","8430","8390"
"8800","8927","8448","8480"
"8801","9089","8448","8480"
"8802","9088","8448","8480"
"8803","9087","8448","8480"
"8804","8907","8448","8480"
"8810","9207","8513","4943"
"8811","8988","8513","6386"
"8812","9194","8513","4943"
"8813","9195","8513","4943"
"8814","8989","8513","6386"
"8876","9205","8636","8512"
"8877","9206","8636","8512"
"8878","9030","8636","8512"
"8879","9029","8636","8512"
"8880","9028","8636","8512"
"8881","9026","8636","8512"
"8882","9193","8636","8512"
"8883","9192","8636","8512"
"8884","9027","8636","8512"
"8900","8850","8690","7426"
"8924","9200","8722","7426"
"8925","9199","8722","7426"
"8926","9198","8722","7426"
"8927","9268","8722","6927"
"8928","9558","8722","7426"
"8929","9072","8722","7426"
"8946","8914","8941","8567"
"8947","9235","8941","8567"
"8948","9236","8941","8567"
"8949","8906","8941","8567"
"8985","9311","9066","8878"
"8997","9275","6724","9038"
"8998","9276","6724","9038"
"9009","9288","9216","9243"
"9011","9291","8448","8480"
"9016","9294","8055","7267"
"9052","9330","7764","8729"
"9053","9331","7764","8729"
"9054","9332","7764","6921"
"9069","9362","8690","6921"
"9102","9387","9163","8965"
"9103","9388","9163","8965"
"9104","9389","9163","8965"
"9107","9415","6974","6921"
"9108","9417","6974","6921"
"9109","9414","6974","6921"
"9110","9416","6974","6921"
"9114","9487","8943","8567"
"9115","9436","8943","8567"
"9116","9437","8943","8567"
"9145","9394","8055","7267"
"9146","9395","8055","7267"
"9147","9396","8055","7267"
"9148","9397","8055","7267"
"9152","9453","9130","6808"
"9179","9469","9066","8391"
"9180","9470","9066","8391"
"9181","9472","9066","8391"
"9182","9473","9066","8391"
"9183","9471","9066","8391"
"9194","9481","8806","9512"
"9195","9482","8806","9512"
"9196","9477","8966","8567"
"9197","9478","8966","6927"
"9198","9479","8966","8567"
"9199","9480","8966","6921"
"9219","9517","9020","6789"
"9220","9509","9020","9273"
"9221","9510","9020","9273"
"9222","9511","9020","9273"
"9240","9565","8788","9233"
"9241","9566","8788","9233"
"9242","9567","8788","6978"
"9252","9548","8863","8512"
"9253","9546","8863","8512"
"9254","9547","8863","8512"
"9282","9589","8055","5466"
"9283","9590","8055","5466"
"9284","9591","8055","5466"
"9291","9621","6755","8865"
"9292","9623","6755","8865"
"9305","9612","6974","6921"
"9314","9613","9163","8965"
"9315","9614","9163","8965"
"9316","9615","9163","8965"
"9317","9616","9163","8965"
"9318","9619","9130","6808"
"9319","9620","9130","6808"
"9335","9570","8300","8390"
"9336","9571","8300","8390"
"9349","9668","8943","8567"
"9368","9695","9066","8391"
"9369","9694","9066","8391"
"9370","9696","9066","8391"
"9371","9697","9066","8391"
"9373","9703","8966","8515"
"9374","9704","8966","6927"
"9375","9705","8966","8515"
"9416","9652","8821","9265"
"9417","9653","8821","9265"
"9434","9767","8806","8697"
"9437","9780","9654","8697"
"9449","9784","8959","8390"
"9453","9824","6974","6921"
"9455","9807","6974","6921"
"9456","9806","6974","6921"
"9462","9812","8867","6270"
"9463","9811","8867","6270"
"9464","9813","8867","6270"
"9478","9831","8943","8567"
"9485","9841","9214","5466"
"9486","9842","9214","5466"
"9487","9843","9214","5466"
"9488","9845","8966","6927"
"9489","9846","8966","6927"
"9490","9847","8966","6927"
"9491","9844","8966","6927"
"9492","9803","8448","8947"
"9493","9804","8448","9032"
"9494","9805","8448","8947"
"9513","9872","8055","7814"
"9514","9873","8055","5466"
"9515","9871","8055","7814"
"9519","9915","5284","8512"
"9522","9890","9130","7814"
"9523","9891","9130","6808"
"9525","9886","9163","8512"
"9526","9887","9163","8512"
"9527","9888","9130","6808"
"9570","9881","8941","8567"
"9579","9826","6536","8930"
"9580","9828","6536","8930"
"9591","9834","8448","8947"
"9600","10516","8636","9264"
"9605","9951","8821","9265"
"9606","9953","8821",NA
"9607","9782","8867","6270"
"9608","9790","8867","6270"
"9612","9808","8941","8567"
"9613","9827","8941","8567"
"9615","9865","9111","8697"
"9642","10024","6724","8752"
"9649","10258","8821","6927"
"9652","10156","9066","6648"
"9653","10508","9066","5466"
"9657","10120","9163","8965"
"9676","10214",NA,"9093"
"9701","9956","9163","9954"
"9702","9957","9163","8965"
"9704","9959","9163","8965"
"9705","9960","8055","7160"
"9707","9962","8055","7160"
"9728","9983","9214","5466"
"9729","9984","9214","5466"
"9731","9986","9214","5466"
